latitude,longitude,name,url
31.769167,35.229444,"Tophet (lieu-dit), Tofet",https://fr.mariavaltorta.wiki/wiki/Tophet%20(lieu-dit)%2C%20Tofet
33.003333,36.422222,"Trachonide (région), Trachonitide (région)",https://fr.mariavaltorta.wiki/wiki/Trachonide%20(r%C3%A9gion)%2C%20Trachonitide%20(r%C3%A9gion)
31.775833,35.227778,Tour de David (Jérusalem),https://fr.mariavaltorta.wiki/wiki/Tour%20de%20David%20(J%C3%A9rusalem)
31.704722,35.207222,Tour de David (Bethléem),https://fr.mariavaltorta.wiki/wiki/Tour%20de%20David%20(Bethl%C3%A9em)
31.770278,35.004444,Timnata,https://fr.mariavaltorta.wiki/wiki/Timnata
32.805000,35.587222,"Tibériade (lac), mer de Galilée",https://fr.mariavaltorta.wiki/wiki/Tib%C3%A9riade%20(lac)%2C%20mer%20de%20Galil%C3%A9e
31.732222,34.999167,Szanoé,https://fr.mariavaltorta.wiki/wiki/Szano%C3%A9
36.176389,36.191667,"Silpio, Sulpius (mont)",https://fr.mariavaltorta.wiki/wiki/Silpio%2C%20Sulpius%20(mont)
31.770278,35.235000,"Siloé, Siloan (Fontaine)",https://fr.mariavaltorta.wiki/wiki/Silo%C3%A9%2C%20Siloan%20(Fontaine)
33.561667,35.368333,Sidon,https://fr.mariavaltorta.wiki/wiki/Sidon
32.400000,35.000000,Saron (plaine),https://fr.mariavaltorta.wiki/wiki/Saron%20(plaine)
33.433889,35.298889,Sarepta,https://fr.mariavaltorta.wiki/wiki/Sarepta
31.775833,34.985556,"Saràa (Soréa, Çoréa)",https://fr.mariavaltorta.wiki/wiki/Sar%C3%A0a%20(Sor%C3%A9a%2C%20%C3%87or%C3%A9a)
32.143056,35.260556,Samarie (cité et région),https://fr.mariavaltorta.wiki/wiki/Samarie%20(cit%C3%A9%20et%20r%C3%A9gion)
15.761111,38.795556,Saba (Royaume),https://fr.mariavaltorta.wiki/wiki/Saba%20(Royaume)
33.219444,35.544444,Rohob,https://fr.mariavaltorta.wiki/wiki/Rohob
31.927222,34.875000,Ramlé,https://fr.mariavaltorta.wiki/wiki/Raml%C3%A9
31.688889,35.170833,Piscines de Salomon,https://fr.mariavaltorta.wiki/wiki/Piscines%20de%20Salomon
30.330556,35.443333,Pétra,https://fr.mariavaltorta.wiki/wiki/P%C3%A9tra
36.961667,30.854167,Pergé,https://fr.mariavaltorta.wiki/wiki/Perg%C3%A9
32.066667,35.640833,Pérée (région),https://fr.mariavaltorta.wiki/wiki/P%C3%A9r%C3%A9e%20(r%C3%A9gion)
35.197778,26.254722,"Paléocastro, Paleocastros",https://fr.mariavaltorta.wiki/wiki/Pal%C3%A9ocastro%2C%20Paleocastros
33.058056,35.524444,Nephtali (région),https://fr.mariavaltorta.wiki/wiki/Nephtali%20(r%C3%A9gion)
31.576111,35.484444,Mer Morte,https://fr.mariavaltorta.wiki/wiki/Mer%20Morte
32.667778,35.570556,Magedan,https://fr.mariavaltorta.wiki/wiki/Magedan
31.669444,34.608333,Magdalgad,https://fr.mariavaltorta.wiki/wiki/Magdalgad
31.727778,34.955278,Macéda,https://fr.mariavaltorta.wiki/wiki/Mac%C3%A9da
33.238333,35.653056,Lesemdan,https://fr.mariavaltorta.wiki/wiki/Lesemdan
32.816667,35.033333,"Kison, Kishon",https://fr.mariavaltorta.wiki/wiki/Kison%2C%20Kishon
32.838611,35.272778,"Jotapate, Yodephat",https://fr.mariavaltorta.wiki/wiki/Jotapate%2C%20Yodephat
31.716667,35.183333,Jala,https://fr.mariavaltorta.wiki/wiki/Jala
32.690833,35.274444,Jafia,https://fr.mariavaltorta.wiki/wiki/Jafia
32.196944,35.842222,Jaboc,https://fr.mariavaltorta.wiki/wiki/Jaboc
31.975278,44.316667,Ischilo,https://fr.mariavaltorta.wiki/wiki/Ischilo
37.865556,32.482500,Iconium,https://fr.mariavaltorta.wiki/wiki/Iconium
33.414167,35.857222,Hermon (Grand),https://fr.mariavaltorta.wiki/wiki/Hermon%20(Grand)
32.618611,35.358333,Hermon (Petit),https://fr.mariavaltorta.wiki/wiki/Hermon%20(Petit)
31.695278,34.855556,Get,https://fr.mariavaltorta.wiki/wiki/Get
31.876944,34.921944,"Jézéron (Geser, Guézer)",https://fr.mariavaltorta.wiki/wiki/J%C3%A9z%C3%A9ron%20(Geser%2C%20Gu%C3%A9zer)
31.985833,35.088611,"Gaas, Gahas",https://fr.mariavaltorta.wiki/wiki/Gaas%2C%20Gahas
31.710278,34.971667,Gerimot,https://fr.mariavaltorta.wiki/wiki/Gerimot
33.233889,35.766667,"Fialé, Phialé (lac)",https://fr.mariavaltorta.wiki/wiki/Fial%C3%A9%2C%20Phial%C3%A9%20(lac)
31.783333,35.244444,Champ des galiléens (Jérusalem),https://fr.mariavaltorta.wiki/wiki/Champ%20des%20galil%C3%A9ens%20(J%C3%A9rusalem)
33.891389,35.483333,"Colonie Julia, Colonia Julia",https://fr.mariavaltorta.wiki/wiki/Colonie%20Julia%2C%20Colonia%20Julia
31.777500,35.235556,Mont Moriah,https://fr.mariavaltorta.wiki/wiki/Mont%20Moriah
31.773611,35.238611,Cédron (Vallée du),https://fr.mariavaltorta.wiki/wiki/C%C3%A9dron%20(Vall%C3%A9e%20du)
33.512222,36.298333,Damas,https://fr.mariavaltorta.wiki/wiki/Damas
36.129722,36.144167,"Daphné, Daphnée",https://fr.mariavaltorta.wiki/wiki/Daphn%C3%A9%2C%20Daphn%C3%A9e
32.695278,35.375000,"Débereth, Débaret, Déberet",https://fr.mariavaltorta.wiki/wiki/D%C3%A9bereth%2C%20D%C3%A9baret%2C%20D%C3%A9beret
31.500000,35.776667,"Débon, Debon",https://fr.mariavaltorta.wiki/wiki/D%C3%A9bon%2C%20Debon
33.026389,35.560556,"Hatsor, Hatzor","https://fr.mariavaltorta.wiki/wiki/Hatsor,_Hatzor"
